X_01,X_02,X_05,X_06
73.603,103.32,103.147,73.963
70.544,103.32,101.923,71.923
74.623,103.32,103.149,74.983
69.524,103.32,101.922,72.943
71.563,103.32,101.865,72.943
69.524,103.32,101.943,71.923
71.563,103.32,103.148,71.923
73.603,103.321,103.14,73.963
75.642,103.32,103.156,76.002
74.623,103.32,103.16,74.983
72.583,103.32,101.959,74.983
72.583,103.32,101.904,73.963
68.504,103.321,101.864,73.963
69.524,103.32,101.908,72.943
69.524,103.32,101.888,72.943
73.603,103.32,101.947,74.983
68.504,103.321,101.981,71.923
73.603,103.32,103.148,73.963
69.524,103.32,101.97,71.923
69.524,103.32,101.941,73.963
68.504,103.32,101.902,71.923
67.485,103.32,101.909,71.923
65.445,103.32,101.907,70.904
68.504,103.32,101.879,73.963
65.445,103.321,101.89,70.904
74.623,103.32,103.159,74.983
69.524,103.321,101.946,71.923
70.544,103.321,101.942,74.983
66.465,103.32,101.856,68.864
69.524,103.321,101.958,74.983
73.603,103.32,103.158,73.963
68.504,103.32,101.923,72.943
68.504,103.32,101.922,71.923
69.524,103.32,101.902,72.943
70.544,103.32,101.907,71.923
66.465,103.32,101.943,72.943
68.504,103.32,101.863,72.943
71.563,103.32,101.9,73.963
69.524,103.321,101.903,74.983
66.465,103.32,101.884,74.983
74.623,103.32,103.158,74.983
67.485,103.32,103.146,67.845
69.524,103.32,101.922,72.943
69.524,103.321,101.91,72.943
70.544,103.32,101.871,73.963
67.485,103.32,101.905,73.963
68.504,103.32,101.924,72.943
69.524,103.321,101.878,71.923
67.485,103.32,101.935,69.884
71.563,103.32,103.157,71.923
71.563,103.32,101.904,71.923
73.603,103.32,103.153,73.963
70.544,103.32,103.147,70.904
72.583,103.32,103.158,72.943
68.504,103.32,101.926,71.923
67.485,103.32,101.891,72.943
66.465,103.32,101.911,71.923
67.485,103.32,102.001,69.884
68.504,103.32,102.018,72.943
66.465,103.321,101.989,70.904
68.504,103.32,101.945,69.884
66.465,103.32,101.925,69.884
68.504,103.32,101.909,71.923
68.504,103.32,101.934,71.923
68.504,103.32,101.891,70.904
66.465,103.32,101.914,66.825
69.524,103.32,101.926,70.904
70.544,103.32,103.153,70.904
69.524,103.32,101.843,72.943
69.524,103.32,101.949,72.943
71.563,103.32,101.914,73.963
70.544,103.32,101.878,71.923
69.524,103.32,101.88,70.904
69.524,103.32,101.837,71.923
67.485,103.32,101.989,70.904
69.524,103.32,101.932,73.963
66.465,103.32,101.931,71.923
74.623,103.32,103.151,74.983
70.544,103.32,101.996,73.963
69.524,103.32,101.953,74.983
69.524,103.32,101.914,70.904
73.603,103.32,103.157,73.963
69.524,103.321,101.91,73.963
68.504,103.32,101.924,73.963
67.485,103.32,101.91,73.963
67.485,103.32,101.884,71.923
69.524,103.32,101.931,70.904
68.504,103.32,101.919,73.963
65.445,103.32,101.884,71.923
68.504,103.32,101.904,71.923
68.504,103.32,101.946,73.963
70.544,103.32,101.997,73.963
69.524,103.32,101.884,72.943
69.524,103.32,101.857,71.923
68.504,103.32,101.843,71.923
68.504,103.32,101.927,68.864
69.524,103.32,101.833,71.923
70.544,103.32,102.015,72.943
72.583,103.321,103.15,72.943
68.504,103.32,101.911,73.963
69.524,103.32,101.85,73.963
66.465,103.32,101.84,73.963
70.544,103.32,101.919,74.983
68.504,103.32,101.939,74.983
71.563,103.32,101.958,71.923
68.504,103.32,101.844,69.884
72.583,103.32,103.153,72.943
68.504,103.321,101.873,69.884
69.524,103.32,101.91,74.983
69.524,103.321,101.942,73.963
70.544,103.32,101.876,70.904
74.623,103.32,103.149,74.983
71.563,103.32,101.907,73.963
70.544,103.321,101.891,71.923
65.445,103.32,101.989,66.825
67.485,103.32,101.838,69.884
69.524,103.32,103.141,69.884
66.465,103.32,101.925,73.963
71.563,103.32,101.884,74.983
65.445,103.321,101.904,71.923
62.386,103.32,101.911,69.884
65.445,103.32,101.888,71.923
66.465,103.32,101.896,71.923
69.524,103.321,103.15,69.884
68.504,103.32,101.877,68.864
64.425,103.32,101.838,71.923
66.465,103.321,101.964,74.983
66.465,103.32,101.878,73.963
67.485,103.32,101.936,74.983
65.445,103.32,101.893,73.963
66.465,103.32,101.938,71.923
67.485,103.32,101.869,71.923
69.524,103.321,101.948,72.943
66.465,103.32,101.825,68.864
71.563,103.32,101.885,71.923
68.504,103.32,101.903,71.923
66.465,103.32,101.951,69.884
64.425,103.32,101.805,69.884
66.465,103.32,101.892,71.923
66.465,103.32,101.909,71.923
67.485,103.32,101.856,71.923
67.485,103.32,101.886,68.864
68.504,103.32,101.959,70.904
70.544,103.32,101.929,72.943
70.544,103.32,102.005,71.923
67.485,103.321,101.943,71.923
68.504,103.321,103.14,68.864
66.465,103.32,101.894,71.923
68.504,103.32,101.857,72.943
67.485,103.32,101.932,72.943
68.504,103.32,101.925,72.943
68.504,103.32,101.891,70.904
66.465,103.32,101.942,76.002
65.445,103.32,101.908,71.923
68.504,103.32,101.92,68.864
64.425,103.32,101.921,71.923
67.485,103.32,101.919,72.943
68.504,103.32,101.948,73.963
69.524,103.32,101.9,71.923
66.465,103.32,101.997,71.923
66.465,103.32,101.962,68.864
65.445,103.321,101.889,70.904
68.504,103.32,101.823,73.963
64.425,103.32,101.863,70.904
66.465,103.32,101.945,72.943
67.485,103.32,101.81,69.884
66.465,103.32,101.886,71.923
70.544,103.32,101.96,76.002
68.504,103.321,101.947,69.884
70.544,103.32,103.157,70.904
68.504,103.321,101.975,70.904
67.485,103.321,101.929,69.884
69.524,103.32,101.984,73.963
69.524,103.32,102.012,72.943
69.524,103.321,101.911,77.022
70.544,103.32,101.919,74.983
71.563,103.32,101.95,74.983
63.406,103.32,101.898,71.923
65.445,103.321,101.879,67.845
68.504,103.321,101.922,69.884
66.465,103.321,101.962,70.904
69.524,103.32,101.911,72.943
67.485,103.32,101.991,71.923
66.465,103.32,101.874,69.884
64.425,103.32,101.878,69.884
66.465,103.32,102.004,70.904
66.465,103.32,101.855,71.923
69.524,103.32,101.991,77.022
69.524,103.32,101.96,73.963
68.504,103.32,101.941,69.884
69.524,103.32,101.907,70.904
68.504,103.32,101.947,69.884
65.445,103.32,101.911,73.963
67.485,103.32,102.008,71.923
69.524,103.32,101.989,70.904
70.544,103.32,101.916,71.923
70.544,103.32,101.944,73.963
71.563,103.32,101.913,71.923
68.504,103.32,101.837,73.963
66.465,103.321,101.94,72.943
67.485,103.32,101.879,71.923
67.485,103.32,101.958,72.943
70.544,103.321,103.153,70.904
64.425,103.32,101.91,71.923
66.465,103.32,101.827,70.904
71.563,103.32,103.154,71.923
69.524,103.32,103.155,69.884
67.485,103.32,103.154,67.845
72.583,103.32,103.157,72.943
73.603,103.32,103.158,73.963
67.485,103.321,101.914,73.963
68.504,103.321,101.892,70.904
69.524,103.32,101.91,73.963
68.504,103.32,102.005,73.963
68.504,103.32,101.89,70.904
65.445,103.32,101.936,68.864
67.485,103.32,101.927,71.923
66.465,103.321,101.912,70.904
64.425,103.321,101.85,68.864
68.504,103.32,101.894,73.963
68.504,103.32,101.901,68.864
68.504,103.32,101.962,70.904
69.524,103.32,103.157,69.884
69.524,103.32,103.143,69.884
66.465,103.32,103.128,66.825
68.504,103.321,101.912,72.943
69.524,103.32,101.926,72.943
66.465,103.32,101.892,70.904
69.524,103.32,101.907,72.943
71.563,103.321,101.903,73.963
71.563,103.321,103.151,71.923
66.465,103.321,101.845,73.963
67.485,103.32,101.938,72.943
65.445,103.32,101.799,71.923
71.563,103.32,101.819,71.923
68.504,103.32,101.89,73.963
67.485,103.321,101.886,71.923
68.504,103.32,101.888,71.923
65.445,103.32,101.859,71.923
68.504,103.32,103.155,68.864
68.504,103.321,103.136,68.864
71.563,103.32,103.139,71.923
66.465,103.32,101.825,71.923
67.485,103.32,101.902,71.923
70.544,103.32,101.87,71.923
71.563,103.321,103.156,71.923
71.563,103.32,101.888,72.943
68.504,103.32,101.841,70.904
71.563,103.321,101.896,71.923
70.544,103.32,101.879,71.923
71.563,103.32,103.151,71.923
67.485,103.32,101.901,74.983
71.563,103.32,103.143,71.923
65.445,103.32,101.96,67.845
70.544,103.32,103.153,70.904
69.524,103.32,103.141,69.884
67.485,103.321,101.961,71.923
73.603,103.32,103.148,73.963
72.583,103.32,103.158,72.943
69.524,103.32,103.147,69.884
75.642,103.32,103.156,76.002
73.603,103.32,103.154,73.963
69.524,103.321,101.867,76.002
72.583,103.32,101.912,72.943
66.465,103.32,101.846,69.884
70.544,103.321,103.154,70.904
66.465,103.32,101.883,70.904
70.544,103.32,101.966,70.904
71.563,103.32,103.152,71.923
67.485,103.32,101.935,72.943
69.524,103.32,101.832,71.923
63.406,103.32,101.899,69.884
69.524,103.32,101.902,71.923
72.583,103.32,103.155,72.943
73.603,103.32,101.803,73.963
72.583,103.321,103.138,72.943
68.504,103.32,101.907,73.963
71.563,103.32,103.158,71.923
70.544,103.32,103.155,70.904
72.583,103.32,103.147,72.943
68.504,103.32,101.885,72.943
73.603,103.32,103.148,73.963
69.524,103.32,101.864,73.963
69.524,103.32,101.854,71.923
69.524,103.32,101.888,71.923
70.544,103.32,101.908,71.923
66.465,103.32,101.902,74.983
73.603,103.32,103.157,73.963
70.544,103.32,103.144,70.904
70.544,103.321,101.961,70.904
70.544,103.32,101.868,72.943
73.603,103.32,103.154,73.963
70.544,103.321,103.151,70.904
71.563,103.32,103.13,71.923
69.524,103.32,101.961,70.904
68.504,103.32,102.028,68.864
70.544,103.32,101.945,71.923
71.563,103.32,101.929,71.923
68.504,103.32,101.923,70.904
72.583,103.32,103.158,72.943
68.504,103.32,101.89,74.983
71.563,103.32,103.138,71.923
70.544,103.32,103.139,70.904
71.563,103.321,101.962,71.923
72.583,103.321,103.133,72.943
72.583,103.321,103.158,72.943
76.662,103.32,103.158,77.022
73.603,103.32,103.15,73.963
67.485,103.32,102.043,68.864
70.544,103.32,101.955,70.904
71.563,103.32,103.148,71.923
68.504,103.32,101.973,69.884
70.544,103.32,103.15,70.904
71.563,103.32,101.868,73.963
71.563,103.32,101.896,71.923
69.524,103.32,102.016,70.904
68.504,103.32,101.918,71.923
67.485,103.321,101.815,73.963
69.524,103.32,101.903,72.943
72.583,103.32,103.153,72.943
71.563,103.32,101.834,74.983
68.504,103.32,101.892,72.943
67.485,103.321,101.827,70.904
68.504,103.32,101.792,73.963
69.524,103.32,103.156,69.884
72.583,103.32,103.153,72.943
71.563,103.32,103.157,71.923
71.563,103.32,103.158,71.923
79.721,103.32,103.158,80.081
70.544,103.321,103.154,70.904
71.563,103.32,101.966,71.923
74.623,103.32,103.158,74.983
72.583,103.32,103.157,72.943
70.544,103.32,101.908,72.943
71.563,103.32,103.156,71.923
72.583,103.32,103.158,72.943
67.485,103.32,101.919,73.963
66.465,103.32,101.89,71.923
71.563,103.32,103.152,71.923
68.504,103.32,101.823,71.923
70.544,103.32,103.155,70.904
69.524,103.321,101.939,72.943
73.603,103.32,101.848,73.963
70.544,103.32,101.942,71.923
68.504,103.321,101.963,72.943
65.445,103.32,101.813,71.923
66.465,103.32,101.823,70.904
70.544,103.32,103.146,70.904
71.563,103.32,103.153,71.923
71.563,103.32,103.154,71.923
71.563,103.321,103.146,71.923
70.544,103.32,103.158,70.904
71.563,103.321,101.91,71.923
68.504,103.32,103.149,68.864
68.504,103.32,103.157,68.864
75.642,103.32,103.155,76.002
73.603,103.32,103.154,73.963
68.504,103.321,101.883,72.943
74.623,103.32,103.159,74.983
67.485,103.32,103.146,67.845
70.544,103.32,101.87,71.923
72.583,103.32,101.84,76.002
71.563,103.32,101.915,71.923
73.603,103.32,103.159,73.963
70.544,103.32,101.885,72.943
69.524,103.32,101.931,70.904
72.583,103.32,103.155,72.943
70.544,103.32,101.871,70.904
70.544,103.32,101.972,72.943
68.504,103.32,101.947,72.943
70.544,103.32,101.902,70.904
68.504,103.32,101.882,71.923
69.524,103.32,101.879,73.963
66.465,103.32,101.921,72.943
69.524,103.32,101.952,71.923
68.504,103.32,101.907,73.963
69.524,103.32,101.902,70.904
65.445,103.321,101.807,69.884
68.504,103.32,103.133,68.864
74.623,103.32,103.154,74.983
69.524,103.32,103.156,69.884
67.485,103.32,102.037,70.904
71.563,103.32,101.888,73.963
67.485,103.321,101.968,72.943
69.524,103.32,101.872,70.904
67.485,103.321,101.895,72.943
69.524,103.32,101.921,72.943
70.544,103.32,103.159,70.904
67.485,103.32,101.936,69.884
71.563,103.32,103.158,71.923
71.563,103.32,103.153,71.923
60.347,103.321,101.891,69.884
65.445,103.321,102.01,67.845
73.603,103.32,103.156,73.963
67.485,103.32,101.845,70.904
72.583,103.32,101.832,73.963
71.563,103.32,103.153,71.923
68.504,103.32,101.861,70.904
67.485,103.32,102.053,68.864
67.485,103.32,102.048,67.845
65.445,103.32,101.846,69.884
70.544,103.32,103.158,70.904
67.485,103.32,102.002,69.884
67.485,103.32,101.912,71.923
70.544,103.32,101.968,71.923
68.504,103.32,103.152,68.864
67.485,103.32,101.922,69.884
71.563,103.321,103.1,71.923
68.504,103.32,101.895,69.884
69.524,103.32,101.83,69.884
69.524,103.32,103.154,69.884
66.465,103.32,101.948,69.884
68.504,103.32,103.15,68.864
68.504,103.32,103.156,68.864
65.445,103.321,101.877,70.904
66.465,103.32,102.013,68.864
67.485,103.32,101.982,70.904
71.563,103.32,101.912,74.983
68.504,103.32,101.95,68.864
68.504,103.32,102.045,72.943
63.406,103.32,101.931,70.904
66.465,103.32,101.952,69.884
67.485,103.32,102.052,68.864
65.445,103.32,102.043,67.845
66.465,103.32,101.938,67.845
69.524,103.32,103.155,69.884
72.583,103.321,103.157,72.943
68.504,103.32,103.147,68.864
68.504,103.32,101.962,72.943
69.524,103.32,101.911,69.884
72.583,103.32,103.158,72.943
66.465,103.32,102.035,67.845
68.504,103.321,102.018,68.864
66.465,103.321,101.959,68.864
68.504,103.32,101.926,69.884
67.485,103.32,102.103,68.864
73.603,103.32,103.156,73.963
68.504,103.32,103.125,68.864
65.445,103.32,101.904,72.943
68.504,103.32,101.987,70.904
64.425,103.32,101.865,71.923
67.485,103.321,101.863,68.864
69.524,103.321,101.963,70.904
67.485,103.321,103.142,67.845
68.504,103.32,103.159,68.864
74.623,103.32,103.154,74.983
67.485,103.32,101.946,68.864
66.465,103.32,101.888,67.845
66.465,103.32,101.927,66.825
67.485,103.32,103.151,67.845
69.524,103.32,103.144,69.884
66.465,103.32,102.015,69.884
75.642,103.32,103.157,76.002
72.583,103.321,103.158,72.943
66.465,103.321,101.996,67.845
66.465,103.32,101.991,68.864
68.504,103.32,101.962,69.884
69.524,103.32,103.157,69.884
68.504,103.32,101.917,68.864
70.544,103.32,101.962,73.963
71.563,103.32,103.151,71.923
65.445,103.32,101.922,66.825
68.504,103.32,101.995,69.884
63.406,103.32,101.966,64.785
69.524,103.32,101.904,70.904
69.524,103.32,101.84,73.963
69.524,103.32,101.818,71.923
65.445,103.32,101.925,66.825
71.563,103.32,103.143,71.923
69.524,103.32,101.979,71.923
72.583,103.32,103.156,72.943
69.524,103.32,101.911,70.904
69.524,103.32,103.159,69.884
62.386,103.32,101.885,68.864
70.544,103.32,103.153,70.904
70.544,103.32,101.87,73.963
66.465,103.32,102.027,68.864
66.465,103.32,101.905,66.825
69.524,103.321,103.158,69.884
70.544,103.32,101.868,70.904
66.465,103.32,101.92,72.943
63.406,103.321,101.915,73.963
66.465,103.32,101.88,73.963
64.425,103.32,101.978,65.805
66.465,103.32,101.982,67.845
67.485,103.32,103.148,67.845
67.485,103.32,101.92,73.963
65.445,103.32,101.954,68.864
68.504,103.32,103.145,68.864
67.485,103.32,101.907,73.963
68.504,103.321,102.012,68.864
71.563,103.321,103.146,71.923
69.524,103.32,101.881,70.904
68.504,103.32,101.856,73.963
71.563,103.32,103.151,71.923
69.524,103.32,103.157,69.884
69.524,103.32,101.997,70.904
71.563,103.32,103.159,71.923
74.623,103.32,103.157,74.983
71.563,103.321,103.159,71.923
69.524,103.32,103.142,69.884
69.524,103.321,103.155,69.884
70.544,103.32,103.153,70.904
68.504,103.32,103.153,68.864
68.504,103.321,103.149,68.864
68.504,103.32,103.14,68.864
68.504,103.32,103.16,68.864
66.465,103.321,101.993,68.864
66.465,103.321,101.99,67.845
66.465,103.32,101.937,67.845
65.445,103.32,101.996,67.845
69.524,103.32,103.153,69.884
73.603,103.32,103.156,73.963
73.603,103.32,103.153,73.963
68.504,103.321,101.929,71.923
69.524,103.32,101.926,69.884
67.485,103.32,101.902,71.923
69.524,103.321,101.891,71.923
67.485,103.32,103.157,67.845
66.465,103.321,102.0,67.845
68.504,103.32,101.995,68.864
68.504,103.321,102.006,68.864
68.504,103.321,103.145,68.864
68.504,103.32,103.158,68.864
68.504,103.32,101.96,69.884
63.406,103.32,101.991,68.864
69.524,103.32,101.988,69.884
66.465,103.321,102.023,68.864
66.465,103.32,101.921,68.864
69.524,103.32,101.879,73.963
70.544,103.32,101.906,72.943
66.465,103.32,102.018,67.845
67.485,103.32,101.974,67.845
68.504,103.32,103.147,68.864
69.524,103.32,103.154,69.884
68.504,103.32,101.94,68.864
67.485,103.32,101.95,70.904
69.524,103.32,101.954,71.923
73.603,103.32,103.157,73.963
70.544,103.32,101.851,71.923
67.485,103.32,101.923,69.884
69.524,103.32,103.141,69.884
71.563,103.32,103.132,71.923
71.563,103.321,103.159,71.923
71.563,103.32,103.158,71.923
68.504,103.32,101.93,68.864
68.504,103.32,103.155,68.864
70.544,103.32,101.956,71.923
68.504,103.321,101.887,71.923
71.563,103.32,103.145,71.923
69.524,103.32,103.15,69.884
70.544,103.321,103.156,70.904
71.563,103.32,103.155,71.923
71.563,103.32,103.156,71.923
67.485,103.321,103.141,67.845
66.465,103.32,101.884,68.864
66.465,103.32,102.007,70.904
70.544,103.32,101.944,71.923
68.504,103.32,101.978,70.904
66.465,103.32,101.92,68.864
74.623,103.32,103.156,74.983
66.465,103.32,101.904,70.904
66.465,103.321,101.932,71.923
66.465,103.32,101.985,68.864
73.603,103.32,103.157,73.963
68.504,103.32,103.15,68.864
69.524,103.32,101.879,69.884
72.583,103.32,103.154,72.943
74.623,103.32,103.152,74.983
76.662,103.32,103.153,77.022
72.583,103.32,103.158,72.943
71.563,103.32,103.146,71.923
74.623,103.32,103.152,74.983
67.485,103.32,102.01,68.864
69.524,103.32,103.142,69.884
67.485,103.32,101.906,69.884
76.662,103.32,103.157,77.022
69.524,103.32,101.971,70.904
72.583,103.32,103.158,72.943
73.603,103.32,103.158,73.963
69.524,103.32,103.136,69.884
69.524,103.32,103.158,69.884
71.563,103.32,103.146,71.923
68.504,103.32,103.157,68.864
70.544,103.32,103.149,70.904
68.504,103.321,103.133,68.864
68.504,103.321,103.159,68.864
71.563,103.32,103.149,71.923
65.445,103.32,103.149,65.805
69.524,103.32,103.147,69.884
69.524,103.32,103.158,69.884
67.485,103.321,101.969,69.884
68.504,103.32,103.157,68.864
66.465,103.321,103.155,66.825
66.465,103.32,101.951,66.825
68.504,103.32,102.017,68.864
74.623,103.32,103.155,74.983
74.623,103.32,103.157,74.983
69.524,103.32,103.147,69.884
71.563,103.32,103.155,71.923
71.563,103.32,103.154,71.923
71.563,103.32,103.153,71.923
71.563,103.321,101.985,71.923
69.524,103.32,101.954,71.923
68.504,103.32,101.966,72.943
73.603,103.32,103.158,73.963
70.544,103.32,101.948,71.923
69.524,103.32,101.985,69.884
68.504,103.321,101.936,70.904
68.504,103.32,103.132,68.864
68.504,103.32,101.955,70.904
67.485,103.32,101.919,69.884
67.485,103.32,101.9,71.923
68.504,103.32,103.147,68.864
66.465,103.32,101.875,71.923
70.544,103.32,101.943,71.923
67.485,103.32,101.875,71.923
67.485,103.32,101.941,70.904
66.465,103.32,101.869,69.884
66.465,103.32,101.907,71.923
69.524,103.32,101.95,69.884
70.544,103.32,103.137,70.904
70.544,103.32,101.896,71.923
72.583,103.32,103.155,72.943
70.544,103.32,103.155,70.904
71.563,103.321,103.151,71.923
71.563,103.32,103.132,71.923
70.544,103.32,101.872,70.904
70.544,103.321,101.79,71.923
65.445,103.32,101.84,71.923
70.544,103.32,103.143,70.904
67.485,103.32,101.842,72.943
67.485,103.32,101.903,71.923
69.524,103.32,101.944,73.963
66.465,103.32,101.913,72.943
72.583,103.32,103.155,72.943
66.465,103.32,101.95,73.963
71.563,103.32,103.155,71.923
66.465,103.32,101.928,69.884
69.524,103.32,101.922,70.904
68.504,103.32,101.864,73.963
68.504,103.32,102.004,74.983
65.445,103.32,101.892,72.943
69.524,103.32,101.902,71.923
68.504,103.32,101.963,71.923
69.524,103.32,101.968,73.963
67.485,103.32,101.826,71.923
68.504,103.32,103.151,68.864
67.485,103.32,101.9,72.943
69.524,103.321,103.157,69.884
72.583,103.32,103.145,72.943
69.524,103.321,101.948,73.963
73.603,103.32,103.149,73.963
70.544,103.32,103.146,70.904
71.563,103.321,103.14,71.923
68.504,103.32,101.995,68.864
70.544,103.32,101.947,70.904
71.563,103.32,103.152,71.923
67.485,103.321,101.939,69.884
70.544,103.32,103.157,70.904
64.425,103.32,101.842,73.963
67.485,103.32,101.913,74.983
65.445,103.32,101.877,69.884
70.544,103.32,103.144,70.904
68.504,103.32,101.976,69.884
69.524,103.32,101.986,70.904
70.544,103.321,101.869,73.963
67.485,103.321,101.814,72.943
67.485,103.32,101.868,73.963
72.583,103.32,101.902,72.943
66.465,103.32,101.886,74.983
69.524,103.32,101.91,77.022
71.563,103.32,101.896,74.983
68.504,103.32,101.928,72.943
69.524,103.32,101.948,72.943
