Y_06,Y_08,Y_09,Y_10,Y_12,Y_13,Y_14
17.042,-25.398,-25.451,-21.96,-25.695,-25.525,-25.603
15.376,-27.275,-27.513,-23.363,-27.257,-27.381,-27.162
15.526,-27.052,-26.869,-23.386,-26.738,-26.869,-26.811
16.256,-26.655,-26.52,-22.799,-26.571,-26.708,-26.579
16.939,-25.948,-26.135,-21.751,-25.891,-25.795,-25.756
15.421,-27.188,-27.168,-23.701,-27.084,-27.166,-26.73
17.041,-25.396,-25.406,-21.747,-25.173,-25.117,-25.29
16.623,-26.481,-26.419,-22.453,-26.601,-26.326,-26.455
16.813,-26.249,-26.428,-22.383,-26.241,-26.206,-26.19
15.873,-26.83,-26.824,-22.877,-26.93,-26.841,-26.703
15.826,-26.843,-26.827,-22.989,-26.773,-26.741,-26.619
16.265,-26.923,-26.849,-23.022,-26.784,-26.972,-26.508
15.876,-26.699,-26.623,-22.836,-26.359,-26.424,-26.52
15.978,-26.831,-26.656,-22.876,-26.651,-26.762,-26.912
16.215,-26.709,-26.96,-22.849,-26.784,-26.628,-26.967
16.678,-26.6,-26.545,-22.678,-26.345,-26.37,-26.626
17.786,-25.215,-25.064,-21.312,-24.924,-25.038,-24.925
16.568,-26.452,-26.548,-22.223,-26.351,-26.28,-26.51
17.521,-25.485,-25.616,-21.715,-25.699,-25.631,-25.646
14.214,-28.301,-28.139,-24.808,-28.17,-27.902,-28.187
16.511,-26.481,-26.333,-22.376,-26.28,-26.198,-26.172
18.448,-25.355,-25.537,-20.685,-25.026,-25.153,-25.229
16.057,-26.508,-26.412,-22.724,-26.564,-26.499,-26.35
16.945,-26.143,-26.088,-22.279,-26.063,-25.946,-26.192
16.873,-26.189,-25.925,-22.213,-25.987,-26.18,-26.215
16.801,-26.295,-26.256,-22.556,-26.153,-26.229,-26.295
16.136,-26.207,-26.072,-23.063,-26.134,-25.932,-26.112
16.424,-26.57,-26.297,-22.703,-26.519,-26.455,-26.477
17.873,-24.589,-25.032,-20.709,-24.911,-24.998,-24.815
16.335,-26.7,-26.849,-22.978,-26.668,-26.663,-26.753
17.395,-25.462,-25.656,-21.706,-25.229,-25.4,-25.364
16.68,-25.55,-25.474,-21.801,-25.659,-25.643,-25.761
17.199,-25.694,-25.901,-21.822,-25.649,-25.557,-25.584
17.333,-25.514,-25.63,-21.56,-25.524,-25.609,-25.529
16.877,-25.93,-25.967,-22.116,-25.98,-26.102,-26.071
15.862,-26.989,-26.801,-23.215,-26.93,-26.965,-26.682
16.794,-26.588,-26.469,-22.636,-26.54,-26.664,-26.672
16.564,-26.117,-26.091,-22.436,-26.215,-26.251,-26.24
15.124,-27.497,-27.661,-23.994,-27.344,-27.471,-27.577
16.827,-26.325,-26.238,-22.41,-26.385,-26.212,-26.237
16.162,-26.86,-26.838,-22.923,-26.947,-26.8,-26.906
16.757,-25.767,-25.918,-22.483,-25.812,-25.905,-26.083
16.776,-26.232,-26.226,-22.071,-26.204,-26.267,-26.176
15.541,-27.052,-27.195,-23.255,-27.166,-27.226,-26.924
16.747,-26.164,-26.238,-22.333,-26.202,-25.995,-26.319
17.621,-25.531,-25.766,-21.043,-25.336,-25.6,-25.688
16.389,-26.527,-26.387,-22.442,-26.606,-26.412,-26.278
14.853,-28.089,-28.049,-24.376,-28.109,-27.964,-27.81
15.297,-26.706,-26.649,-23.347,-26.607,-26.658,-26.573
17.055,-26.003,-25.765,-21.978,-26.044,-25.891,-25.859
16.187,-26.68,-26.641,-22.759,-26.488,-26.553,-26.603
17.288,-26.137,-26.095,-21.495,-25.979,-25.933,-26.021
16.478,-26.629,-26.703,-22.59,-26.85,-26.827,-26.876
15.295,-27.512,-27.676,-23.729,-27.591,-27.636,-27.505
14.91,-27.493,-27.461,-23.946,-27.456,-27.422,-27.35
16.849,-26.56,-26.159,-22.492,-26.165,-26.212,-26.114
16.789,-26.425,-26.431,-22.097,-26.303,-26.308,-26.268
17.316,-25.167,-25.017,-21.569,-24.908,-24.96,-25.041
16.677,-26.178,-26.215,-22.283,-26.368,-26.295,-25.927
16.838,-25.729,-25.736,-22.134,-25.665,-25.72,-25.799
17.277,-25.841,-25.837,-21.591,-25.738,-25.79,-25.728
15.951,-26.877,-26.927,-22.91,-26.88,-26.802,-26.704
15.558,-27.204,-27.313,-23.38,-27.512,-27.475,-27.224
17.753,-26.079,-25.921,-21.48,-25.758,-25.836,-25.977
16.402,-26.59,-26.202,-22.511,-26.269,-26.266,-26.483
16.864,-26.053,-26.344,-21.803,-26.216,-26.421,-26.124
16.785,-26.171,-26.38,-22.295,-26.242,-26.388,-26.274
17.241,-26.149,-26.009,-21.791,-26.172,-26.333,-26.092
16.872,-26.283,-26.124,-22.182,-26.173,-26.15,-26.357
17.329,-25.683,-25.714,-21.876,-25.868,-25.808,-25.851
16.652,-26.097,-26.251,-22.302,-26.175,-26.068,-26.199
17.505,-25.685,-26.058,-22.016,-25.842,-26.021,-26.011
17.628,-25.74,-25.87,-21.625,-25.757,-25.779,-25.601
14.548,-27.949,-27.882,-24.694,-27.916,-28.064,-27.959
17.855,-25.678,-25.803,-21.164,-25.392,-25.286,-25.603
17.098,-25.626,-25.636,-21.786,-25.629,-25.579,-25.886
17.193,-25.852,-25.804,-21.789,-25.711,-25.866,-25.861
17.023,-26.53,-26.537,-22.098,-26.41,-26.539,-26.363
17.688,-25.951,-25.952,-21.342,-25.934,-25.761,-25.911
16.755,-25.891,-25.739,-22.121,-25.918,-25.829,-25.9
17.103,-26.178,-26.364,-22.156,-26.132,-26.214,-26.303
16.334,-26.352,-26.22,-22.325,-26.42,-26.306,-26.424
16.781,-26.188,-26.541,-21.99,-26.316,-26.376,-26.364
16.735,-26.262,-26.377,-22.265,-26.173,-26.12,-26.093
17.066,-25.504,-25.799,-21.562,-25.705,-25.685,-25.535
17.182,-25.928,-26.249,-22.007,-26.036,-26.045,-25.747
17.105,-26.113,-26.045,-21.964,-25.922,-25.738,-25.978
16.325,-26.039,-26.004,-22.746,-25.986,-25.81,-25.933
17.25,-25.751,-25.859,-21.98,-25.871,-25.709,-25.593
16.89,-26.719,-26.489,-22.164,-26.67,-26.749,-26.57
16.018,-26.609,-26.82,-22.672,-26.805,-26.805,-26.774
17.833,-24.629,-24.943,-21.44,-24.817,-24.721,-24.909
16.348,-26.809,-26.858,-22.682,-26.757,-26.553,-26.671
17.3,-25.852,-26.178,-21.52,-25.661,-25.817,-25.94
16.41,-26.327,-26.194,-22.417,-26.411,-26.379,-26.53
17.383,-25.921,-25.799,-22.034,-26.137,-25.917,-25.918
17.149,-25.706,-25.868,-22.081,-25.669,-25.631,-25.605
16.549,-26.003,-26.039,-22.578,-25.93,-26.153,-25.986
17.772,-25.486,-25.493,-21.406,-25.602,-25.346,-25.278
17.972,-25.231,-24.917,-21.42,-25.014,-24.897,-25.066
15.203,-27.411,-27.306,-23.967,-27.391,-27.445,-27.514
16.246,-26.701,-26.535,-22.762,-26.849,-26.643,-26.458
16.625,-26.091,-25.964,-22.249,-25.781,-25.885,-25.968
16.222,-26.615,-26.218,-22.585,-26.416,-26.378,-26.498
16.725,-25.76,-26.161,-22.178,-25.892,-25.874,-25.981
16.181,-26.417,-26.078,-22.595,-26.289,-26.413,-26.209
16.478,-26.379,-26.501,-22.204,-26.557,-26.398,-26.659
16.64,-26.637,-26.383,-22.49,-26.331,-26.334,-26.262
16.27,-26.899,-26.959,-22.501,-26.721,-26.668,-26.683
16.296,-26.302,-26.222,-22.223,-26.38,-26.351,-26.346
14.906,-27.502,-27.591,-23.967,-27.694,-27.593,-27.798
15.438,-27.071,-27.269,-23.385,-27.061,-27.012,-27.21
17.377,-26.012,-26.036,-22.274,-26.052,-26.037,-26.045
16.974,-25.918,-26.077,-22.178,-26.038,-25.963,-26.169
16.833,-26.175,-26.375,-22.524,-26.463,-26.242,-26.286
16.813,-26.015,-25.904,-22.204,-25.876,-25.96,-26.079
15.545,-27.19,-27.352,-23.233,-27.251,-27.05,-27.185
15.753,-26.991,-26.905,-22.9,-27.156,-27.132,-27.066
17.186,-26.095,-26.102,-21.713,-26.023,-26.029,-26.181
16.734,-26.326,-26.709,-22.532,-26.256,-26.398,-26.339
16.454,-26.245,-26.472,-22.454,-26.417,-26.33,-26.457
17.461,-26.154,-25.994,-21.698,-25.902,-25.936,-25.909
15.189,-27.667,-27.418,-23.557,-27.337,-27.309,-27.671
17.49,-25.258,-25.315,-21.747,-25.321,-25.131,-25.199
17.059,-25.787,-25.908,-22.003,-25.687,-25.79,-25.927
16.793,-26.053,-25.835,-22.134,-25.9,-26.041,-25.718
17.164,-25.911,-26.01,-21.762,-25.596,-25.912,-25.673
16.703,-26.12,-26.25,-22.362,-26.523,-26.176,-26.083
16.841,-25.716,-26.03,-22.032,-25.798,-25.71,-25.964
15.92,-27.116,-26.801,-22.957,-27.008,-27.09,-26.862
16.511,-26.29,-26.464,-22.435,-26.224,-26.033,-26.372
16.671,-26.708,-26.458,-22.338,-26.48,-26.377,-26.262
16.084,-27.068,-27.111,-22.824,-27.028,-27.033,-27.193
15.951,-26.595,-26.855,-22.906,-26.876,-26.648,-26.587
16.146,-26.887,-26.801,-22.891,-26.766,-26.833,-26.853
17.169,-25.891,-26.048,-21.66,-25.923,-25.826,-25.834
17.383,-26.126,-25.976,-21.527,-25.814,-25.787,-25.926
17.163,-25.348,-25.566,-21.728,-25.188,-25.32,-25.117
16.795,-26.046,-26.202,-22.166,-26.234,-26.199,-26.233
17.068,-25.423,-25.284,-21.825,-25.385,-25.41,-25.453
15.689,-26.756,-26.888,-23.448,-26.685,-26.692,-26.423
16.607,-25.992,-25.977,-21.986,-26.21,-26.009,-25.957
17.092,-26.081,-26.009,-21.789,-26.017,-25.855,-25.887
16.318,-26.77,-26.857,-22.61,-26.933,-26.973,-26.838
16.574,-26.865,-26.623,-22.281,-26.553,-26.567,-26.829
17.295,-25.167,-25.112,-21.51,-25.13,-25.235,-25.102
17.095,-25.989,-25.989,-21.842,-25.952,-26.017,-26.121
16.897,-25.986,-25.742,-22.312,-25.79,-25.978,-26.03
16.707,-26.088,-26.151,-22.226,-25.905,-25.799,-26.023
16.414,-26.384,-26.281,-22.508,-26.426,-26.33,-26.308
16.808,-25.897,-26.174,-22.05,-26.063,-26.13,-26.091
16.645,-26.412,-26.345,-22.445,-26.279,-26.378,-26.163
16.521,-26.764,-26.623,-22.2,-26.472,-26.64,-26.555
15.067,-27.649,-27.692,-24.117,-27.446,-27.587,-27.427
16.054,-26.867,-26.722,-23.083,-26.71,-26.786,-26.883
16.983,-26.172,-26.027,-22.058,-26.103,-26.045,-25.917
15.745,-26.863,-27.108,-23.327,-26.895,-27.063,-27.172
17.191,-25.64,-25.967,-21.817,-25.882,-25.832,-25.691
16.447,-26.609,-26.537,-22.31,-26.494,-26.656,-26.516
14.964,-27.82,-28.038,-24.034,-27.769,-27.946,-27.947
16.175,-26.468,-26.534,-22.84,-26.462,-26.492,-26.391
16.526,-26.49,-26.431,-22.744,-26.31,-26.434,-26.489
15.537,-27.439,-27.382,-23.78,-27.288,-27.277,-27.611
16.757,-26.359,-26.31,-22.165,-26.162,-26.25,-26.446
16.272,-26.31,-26.362,-22.144,-26.425,-26.425,-26.457
16.457,-26.505,-26.69,-22.334,-26.357,-26.361,-26.572
16.481,-26.524,-26.539,-22.55,-26.346,-26.336,-26.502
17.56,-25.634,-25.673,-21.406,-25.899,-25.61,-25.492
16.77,-26.075,-25.971,-22.34,-25.935,-26.239,-25.807
16.947,-26.365,-26.386,-22.092,-26.037,-26.242,-26.06
16.914,-26.431,-26.436,-22.133,-26.23,-25.901,-26.239
16.73,-25.712,-25.853,-21.872,-25.542,-25.612,-25.683
17.289,-25.885,-25.776,-22.052,-25.734,-25.851,-25.784
16.496,-25.995,-25.831,-22.437,-25.936,-25.789,-25.7
17.117,-26.69,-26.467,-22.176,-26.626,-26.394,-26.625
17.185,-25.785,-26.095,-22.084,-25.911,-25.936,-25.819
17.203,-25.661,-25.603,-21.827,-25.751,-25.94,-25.747
16.249,-26.538,-26.218,-22.588,-26.311,-26.493,-26.475
16.923,-25.724,-26.239,-22.071,-25.947,-25.949,-26.128
16.267,-26.543,-26.449,-22.51,-26.219,-26.264,-26.211
15.764,-26.116,-26.137,-22.84,-25.898,-26.015,-25.912
16.965,-26.104,-26.019,-21.851,-26.085,-26.201,-26.105
16.337,-26.483,-26.772,-22.53,-26.407,-26.586,-26.572
16.681,-26.581,-26.639,-22.437,-26.569,-26.512,-26.43
17.715,-26.094,-25.967,-21.701,-25.679,-25.95,-25.769
15.888,-26.283,-26.191,-22.871,-25.979,-25.927,-25.999
14.926,-27.926,-28.049,-24.035,-27.9,-27.787,-27.804
17.791,-25.508,-25.727,-21.435,-25.663,-25.691,-25.556
17.266,-26.279,-26.211,-21.894,-26.04,-25.966,-26.134
14.657,-28.366,-28.068,-24.405,-28.156,-28.051,-28.317
16.675,-26.405,-26.501,-22.207,-26.358,-26.293,-26.489
16.503,-26.636,-26.567,-22.662,-26.333,-26.57,-26.534
16.899,-26.0,-26.151,-21.791,-25.948,-25.842,-26.034
15.414,-27.162,-27.196,-23.479,-26.947,-27.014,-27.013
16.652,-25.965,-25.819,-22.116,-25.688,-25.777,-25.665
16.261,-26.559,-26.375,-22.871,-26.236,-26.277,-26.208
17.366,-25.939,-25.874,-21.794,-25.999,-25.616,-26.121
17.71,-25.33,-25.549,-21.472,-25.323,-25.088,-25.119
14.803,-27.719,-27.903,-24.153,-27.671,-27.724,-27.861
16.328,-26.067,-26.249,-22.503,-26.163,-26.236,-26.143
16.392,-26.683,-26.741,-22.847,-26.399,-26.578,-26.385
17.467,-25.791,-26.071,-21.717,-25.85,-25.912,-25.902
17.447,-25.471,-25.386,-21.269,-25.47,-25.517,-25.474
16.589,-25.611,-25.353,-22.241,-25.558,-25.557,-25.453
16.191,-26.441,-26.767,-22.52,-26.43,-26.398,-26.511
16.725,-26.373,-26.303,-22.01,-26.32,-26.205,-26.348
17.516,-26.007,-25.894,-21.541,-25.918,-25.984,-26.133
17.059,-26.199,-26.325,-22.075,-26.037,-26.151,-26.09
16.486,-26.667,-26.75,-22.532,-26.67,-26.633,-26.843
16.323,-26.827,-26.865,-22.787,-26.712,-26.619,-26.691
17.472,-25.461,-25.52,-21.372,-25.699,-25.747,-25.564
15.931,-26.811,-26.931,-22.914,-26.552,-26.727,-26.455
16.421,-26.158,-25.903,-22.897,-26.02,-26.179,-25.899
17.276,-26.278,-26.147,-22.012,-26.203,-26.218,-25.911
17.092,-26.492,-26.422,-21.781,-26.289,-26.331,-26.51
17.09,-26.006,-26.008,-21.973,-25.834,-25.929,-25.846
17.498,-25.301,-25.342,-21.209,-25.327,-25.357,-25.387
17.174,-25.858,-26.035,-21.646,-26.147,-25.922,-25.774
16.744,-25.853,-26.019,-22.203,-25.938,-25.982,-26.049
16.301,-26.52,-26.483,-22.584,-26.486,-26.616,-26.37
17.033,-26.382,-26.479,-22.24,-26.401,-26.201,-26.106
16.661,-26.396,-26.369,-22.336,-26.134,-26.176,-26.367
17.493,-25.321,-25.772,-21.55,-25.449,-25.278,-25.605
17.551,-26.098,-26.164,-21.649,-25.994,-26.159,-25.962
17.193,-25.562,-25.779,-21.891,-25.485,-25.662,-25.634
16.851,-26.124,-26.5,-22.018,-26.431,-26.293,-26.382
17.308,-25.528,-25.599,-21.853,-25.762,-25.618,-25.616
17.465,-25.12,-24.981,-21.09,-24.689,-24.886,-24.605
16.572,-26.578,-26.347,-22.319,-26.308,-26.327,-26.613
18.164,-25.143,-25.36,-20.68,-24.909,-24.944,-24.932
16.97,-25.617,-25.967,-21.679,-25.819,-25.879,-25.666
16.492,-26.52,-26.667,-22.568,-26.563,-26.629,-26.342
14.942,-27.869,-28.069,-24.057,-28.211,-28.19,-28.02
17.548,-25.369,-25.556,-21.365,-25.443,-25.362,-25.434
17.396,-25.492,-25.466,-21.489,-25.571,-25.42,-25.482
17.361,-26.131,-26.458,-21.804,-26.238,-26.403,-26.068
15.648,-27.511,-27.4,-23.343,-27.289,-27.381,-27.135
16.019,-26.903,-26.917,-22.967,-27.224,-27.015,-27.184
15.845,-27.24,-27.069,-23.116,-27.007,-26.956,-26.979
17.308,-25.625,-25.49,-21.756,-25.45,-25.473,-25.607
17.388,-25.495,-25.561,-21.514,-25.552,-25.248,-25.251
17.33,-25.633,-25.574,-21.356,-25.465,-25.356,-25.65
17.362,-26.0,-26.038,-21.79,-25.854,-25.897,-25.904
16.392,-26.216,-26.179,-22.378,-26.079,-25.983,-26.304
17.693,-25.594,-25.804,-21.566,-25.36,-25.556,-25.511
17.265,-25.827,-25.764,-21.685,-25.72,-25.684,-25.847
17.023,-25.625,-25.863,-21.994,-25.899,-25.792,-25.788
17.429,-25.529,-25.672,-21.795,-25.575,-25.566,-25.53
15.86,-26.974,-26.921,-23.057,-26.834,-26.782,-27.029
17.408,-25.876,-25.64,-21.597,-25.631,-25.666,-25.547
16.825,-25.81,-25.677,-22.037,-25.959,-25.73,-25.857
17.375,-26.137,-26.158,-21.728,-26.199,-26.302,-26.255
15.444,-27.295,-26.95,-23.443,-27.105,-26.943,-26.93
17.279,-25.573,-25.754,-21.792,-25.726,-25.497,-25.595
15.3,-26.947,-27.129,-23.245,-27.024,-26.962,-27.077
17.476,-24.771,-24.833,-21.466,-24.921,-24.89,-24.797
17.434,-25.086,-25.484,-21.387,-25.17,-25.578,-25.341
16.973,-25.481,-25.88,-21.82,-25.689,-25.658,-25.971
16.733,-26.219,-26.281,-22.192,-26.126,-26.127,-26.015
16.345,-26.818,-26.686,-22.533,-26.686,-26.699,-26.748
17.845,-25.523,-25.665,-21.154,-25.48,-25.447,-25.557
17.254,-25.696,-25.492,-21.41,-25.833,-25.769,-25.854
16.304,-26.584,-26.354,-22.643,-26.222,-26.447,-26.497
16.763,-25.176,-25.177,-22.028,-25.288,-25.076,-24.885
17.093,-25.46,-25.618,-21.816,-25.456,-25.526,-25.666
17.448,-25.822,-25.807,-21.668,-25.511,-25.584,-25.6
17.427,-25.013,-25.2,-21.472,-24.969,-24.725,-24.968
17.138,-25.926,-26.012,-21.713,-25.813,-25.759,-25.574
16.507,-26.0,-25.985,-22.212,-26.093,-26.046,-26.178
15.846,-26.791,-26.781,-23.161,-26.548,-26.745,-26.752
16.665,-25.991,-25.685,-22.074,-25.438,-25.528,-25.485
16.034,-26.454,-26.643,-22.92,-26.508,-26.65,-26.744
16.849,-26.068,-26.03,-22.071,-26.08,-26.168,-25.98
17.324,-25.694,-25.808,-21.55,-25.468,-25.954,-25.797
17.284,-25.872,-26.028,-21.647,-25.897,-25.665,-25.881
16.204,-26.29,-26.252,-22.482,-25.805,-25.992,-26.208
16.386,-26.025,-25.819,-22.06,-26.054,-25.987,-25.73
16.336,-26.403,-26.618,-22.421,-26.289,-26.376,-26.304
16.213,-26.533,-26.25,-22.731,-26.692,-26.516,-26.529
16.425,-26.477,-26.391,-22.26,-26.283,-26.354,-26.184
14.013,-27.555,-27.5,-24.462,-27.606,-27.458,-27.443
17.001,-25.106,-24.953,-21.521,-24.941,-25.007,-25.196
16.785,-26.156,-25.953,-22.129,-26.062,-26.091,-26.159
16.871,-26.112,-25.89,-21.943,-25.784,-25.789,-26.037
17.177,-25.559,-25.596,-21.504,-25.436,-25.232,-25.379
16.051,-26.109,-26.228,-22.842,-26.484,-26.336,-26.184
17.41,-25.789,-25.74,-21.961,-25.493,-25.614,-25.731
16.686,-26.182,-26.156,-22.393,-26.191,-26.232,-26.132
17.888,-24.946,-24.886,-20.975,-25.014,-24.896,-25.034
17.551,-25.8,-25.808,-21.482,-25.729,-25.945,-25.743
16.798,-26.02,-26.148,-22.133,-26.041,-25.962,-26.106
16.487,-26.536,-26.455,-22.529,-26.393,-26.217,-26.228
14.928,-27.401,-27.642,-23.761,-27.395,-27.534,-27.474
16.515,-26.202,-26.298,-22.3,-26.116,-25.978,-26.196
16.298,-26.291,-26.511,-22.396,-26.566,-26.511,-26.488
15.474,-26.391,-26.436,-23.285,-26.549,-26.308,-26.24
17.953,-25.395,-25.409,-20.664,-25.186,-25.132,-25.147
16.684,-26.037,-26.019,-22.158,-25.843,-25.843,-25.87
15.84,-26.639,-26.439,-22.716,-26.877,-26.813,-26.74
16.112,-26.499,-26.173,-22.743,-26.505,-26.546,-26.475
15.993,-26.571,-26.503,-22.759,-26.818,-26.594,-26.741
16.996,-25.84,-26.036,-21.726,-25.935,-25.933,-25.945
15.48,-27.125,-26.888,-23.379,-27.107,-27.2,-27.135
16.885,-26.333,-26.222,-22.002,-26.016,-26.079,-26.197
15.385,-27.477,-27.517,-23.626,-27.304,-27.359,-27.351
17.02,-26.129,-25.884,-22.006,-26.035,-25.861,-26.08
16.071,-26.87,-26.794,-22.749,-26.771,-26.759,-26.871
16.848,-26.246,-26.44,-22.01,-26.335,-26.368,-26.312
15.557,-26.988,-27.113,-23.422,-26.719,-26.75,-27.168
16.652,-26.185,-26.08,-22.226,-26.271,-26.2,-26.067
15.264,-26.747,-26.572,-22.996,-26.734,-26.74,-26.708
15.143,-27.249,-27.298,-23.535,-27.075,-27.024,-27.095
15.654,-26.948,-26.692,-22.987,-26.71,-26.58,-26.641
15.648,-26.793,-26.79,-23.348,-26.772,-26.957,-26.598
16.579,-25.389,-25.388,-21.991,-25.459,-25.441,-25.478
16.869,-26.2,-26.21,-22.092,-26.292,-26.332,-26.383
15.476,-27.164,-27.106,-23.432,-27.07,-27.108,-27.208
15.951,-26.61,-26.313,-22.952,-26.259,-26.31,-26.465
16.348,-26.393,-26.444,-22.391,-26.078,-26.224,-26.069
17.102,-26.044,-26.054,-22.498,-25.956,-26.12,-26.165
14.872,-27.452,-27.626,-23.795,-27.454,-27.416,-27.591
16.127,-26.032,-26.135,-22.61,-26.007,-26.212,-26.202
16.94,-25.8,-25.883,-21.92,-25.634,-25.83,-25.871
16.33,-26.407,-26.586,-22.332,-26.373,-26.337,-26.39
15.696,-25.983,-26.569,-22.456,-26.289,-26.381,-26.167
17.105,-25.743,-25.843,-21.985,-25.848,-25.909,-25.586
17.459,-25.129,-25.099,-21.397,-24.916,-25.096,-24.944
17.247,-25.481,-25.603,-21.582,-25.539,-25.624,-25.465
17.726,-24.889,-25.08,-21.182,-24.96,-24.937,-24.83
17.061,-25.681,-25.575,-21.971,-25.618,-25.621,-25.643
16.65,-25.547,-25.463,-22.151,-25.322,-25.339,-25.285
16.121,-26.249,-26.568,-22.496,-26.558,-26.543,-26.588
16.328,-25.967,-25.825,-22.294,-25.933,-25.985,-25.939
17.18,-25.61,-25.584,-21.69,-25.479,-25.699,-25.358
14.504,-26.755,-26.797,-24.334,-26.931,-26.78,-26.878
17.468,-26.282,-26.136,-22.059,-25.941,-26.079,-25.85
17.567,-25.349,-25.247,-21.274,-25.472,-25.224,-25.487
16.63,-26.613,-26.604,-22.415,-26.356,-26.566,-26.65
15.238,-26.616,-26.593,-23.476,-26.78,-26.708,-26.808
16.002,-26.267,-26.329,-22.598,-26.271,-26.475,-26.431
16.598,-26.267,-26.162,-22.612,-26.189,-26.232,-26.061
14.559,-27.673,-27.75,-24.269,-27.69,-27.664,-27.802
17.279,-25.315,-25.345,-21.749,-25.452,-25.336,-25.349
16.644,-26.091,-26.192,-22.427,-26.014,-25.969,-26.054
17.345,-25.383,-25.295,-21.375,-25.322,-25.253,-25.354
16.458,-26.333,-26.333,-22.241,-26.191,-26.05,-26.316
16.359,-26.132,-25.97,-22.595,-26.297,-26.324,-26.033
16.931,-25.515,-25.659,-21.973,-25.57,-25.658,-25.524
16.112,-26.638,-26.754,-22.832,-26.483,-26.506,-26.342
15.81,-27.048,-26.951,-22.949,-26.726,-26.815,-26.603
17.171,-25.638,-26.063,-22.014,-25.777,-25.864,-25.94
16.033,-26.63,-26.7,-22.799,-26.544,-26.659,-26.724
17.041,-25.698,-25.574,-21.996,-25.773,-25.717,-25.674
17.087,-26.39,-26.563,-22.045,-26.314,-26.421,-26.31
16.254,-26.714,-26.725,-22.669,-26.513,-26.417,-26.566
16.547,-25.951,-26.115,-22.27,-25.996,-25.826,-26.045
16.493,-25.883,-25.957,-22.455,-26.01,-26.031,-25.798
16.809,-25.59,-25.441,-21.876,-25.541,-25.46,-25.306
15.202,-27.374,-27.19,-23.823,-27.309,-27.261,-27.357
16.626,-26.315,-26.482,-22.105,-26.341,-26.389,-26.506
17.789,-25.394,-25.596,-21.407,-25.665,-25.713,-25.535
17.3,-25.452,-25.71,-21.701,-25.565,-25.57,-25.656
17.022,-25.696,-25.61,-21.736,-25.798,-25.776,-25.935
16.296,-26.145,-26.475,-22.356,-26.3,-26.236,-26.189
15.56,-27.434,-27.359,-23.463,-27.441,-27.407,-27.345
17.502,-25.318,-25.223,-21.756,-25.426,-25.281,-25.435
17.215,-25.741,-25.668,-21.69,-25.648,-25.608,-25.515
16.411,-26.73,-26.583,-22.622,-26.526,-26.363,-26.785
16.715,-26.667,-26.677,-22.408,-26.506,-26.475,-26.485
17.243,-25.787,-25.92,-21.598,-25.749,-25.528,-25.823
17.266,-25.784,-25.728,-21.692,-25.63,-25.759,-25.725
15.327,-27.01,-27.059,-23.345,-27.085,-27.04,-27.012
17.367,-25.985,-26.046,-22.137,-25.946,-26.277,-26.122
16.105,-26.569,-26.289,-22.757,-26.458,-26.633,-26.738
15.355,-27.304,-27.205,-23.52,-27.4,-27.211,-27.611
15.269,-27.751,-27.269,-23.47,-27.573,-27.539,-27.682
16.029,-26.991,-26.812,-23.178,-26.803,-26.735,-26.644
15.962,-26.993,-27.012,-23.197,-26.863,-26.841,-26.966
16.344,-26.658,-26.507,-22.431,-26.683,-26.619,-26.521
15.913,-26.085,-26.119,-22.721,-26.244,-26.404,-26.243
16.307,-25.999,-26.468,-22.101,-26.171,-26.142,-26.294
17.166,-25.832,-25.82,-21.788,-25.854,-25.743,-25.585
16.557,-26.57,-26.483,-22.182,-26.577,-26.462,-26.404
17.294,-25.69,-25.787,-21.71,-25.702,-25.663,-25.777
16.096,-26.621,-26.808,-22.592,-26.48,-26.553,-26.87
17.835,-25.468,-25.217,-21.151,-25.139,-25.02,-25.27
16.126,-26.231,-26.441,-22.74,-26.339,-26.366,-26.256
15.679,-27.361,-27.056,-23.267,-27.309,-27.161,-27.237
15.744,-27.112,-27.058,-23.066,-26.945,-26.998,-26.853
16.307,-26.363,-26.328,-22.584,-26.065,-26.12,-26.27
16.871,-26.271,-26.332,-22.052,-26.469,-26.055,-26.558
17.663,-25.472,-25.52,-21.285,-25.336,-25.49,-25.102
16.427,-26.169,-26.022,-22.192,-26.179,-26.198,-26.209
16.958,-26.457,-26.253,-21.9,-26.247,-26.103,-26.113
14.403,-27.615,-27.659,-24.105,-27.478,-27.339,-27.464
-17.52,-27.614,-27.62,-29.863,-27.512,-27.59,-27.657
16.789,-26.062,-26.097,-22.082,-26.176,-26.179,-26.318
15.331,-26.691,-26.797,-23.592,-26.623,-26.529,-26.811
16.985,-25.892,-25.932,-21.407,-25.66,-25.768,-25.498
16.797,-26.242,-26.381,-21.844,-26.209,-26.228,-26.2
17.287,-25.308,-25.373,-21.436,-25.65,-25.415,-25.149
16.244,-26.683,-26.513,-22.552,-26.486,-26.665,-26.42
16.694,-26.237,-26.213,-22.02,-26.098,-26.216,-26.235
15.048,-27.621,-27.569,-23.553,-27.648,-27.572,-27.512
16.415,-26.718,-26.709,-22.588,-26.56,-26.676,-26.705
16.373,-26.469,-26.484,-22.48,-26.368,-26.182,-26.514
15.991,-26.454,-26.776,-23.014,-26.522,-26.719,-26.673
15.119,-27.35,-27.377,-23.771,-27.103,-27.095,-27.107
15.338,-27.535,-27.458,-23.683,-27.648,-27.704,-27.811
17.268,-25.347,-25.431,-21.714,-25.504,-25.341,-25.546
