Y_01,Y_05,Y_07,Y_11
1.41,32.155,2.61,25.433
0.722,27.571,3.876,22.953
1.043,28.601,2.97,24.148
1.229,28.516,2.971,24.738
1.239,28.218,3.656,24.17
2.203,28.94,3.31,24.551
1.049,32.402,3.061,24.91
0.96,32.094,2.705,24.863
1.29,30.151,3.176,24.271
1.33,30.135,3.406,24.199
1.236,29.302,3.529,24.333
1.276,26.524,3.599,23.636
1.45,33.164,2.814,24.438
0.507,25.128,4.185,22.243
1.496,28.903,3.417,23.627
1.593,32.991,3.066,25.176
0.977,32.017,2.689,25.043
1.038,29.93,3.898,23.25
0.962,32.536,3.417,24.46
1.02,32.048,2.986,24.475
0.833,31.017,2.872,24.319
1.576,32.24,2.474,24.966
1.029,32.507,2.943,24.823
1.123,30.135,3.891,23.252
1.551,33.249,2.453,24.588
1.528,30.485,3.111,24.853
0.852,33.185,3.056,24.88
0.816,26.771,3.745,23.335
1.074,21.884,3.587,22.85
1.317,30.797,3.002,24.161
1.578,26.629,3.731,22.805
1.876,30.367,3.245,23.394
1.655,28.104,4.137,22.823
0.844,26.606,3.208,23.611
1.313,32.292,2.697,24.838
1.073,26.982,3.658,23.597
0.95,32.183,3.078,24.341
1.38,27.936,3.625,23.786
1.158,27.356,3.777,23.167
0.721,32.181,3.166,24.864
1.966,28.372,3.444,23.841
0.689,26.099,3.966,22.857
1.142,28.892,3.814,23.868
1.056,28.132,3.615,23.295
1.366,26.618,3.776,23.771
1.492,32.056,2.848,24.948
1.196,32.149,3.254,24.376
1.024,31.163,3.068,24.554
1.72,29.139,3.061,24.623
1.8,28.137,3.635,22.806
0.747,31.145,3.542,23.815
1.386,31.976,2.718,24.185
1.389,29.863,3.535,23.727
1.143,30.541,3.454,24.872
1.428,30.425,2.997,24.423
1.457,26.79,3.272,23.963
1.215,30.363,3.993,24.315
0.025,35.295,1.042,24.627
1.617,23.748,3.661,23.257
1.122,32.661,2.763,24.563
1.221,30.268,3.842,23.514
0.86,27.907,4.015,21.931
1.505,31.965,3.132,24.475
1.5,30.46,3.433,24.651
1.038,31.251,3.357,24.319
1.406,29.944,3.511,24.22
1.268,35.25,2.405,25.061
1.451,34.27,2.866,25.452
0.4,29.364,3.139,22.38
1.208,32.235,3.12,24.904
1.511,33.002,2.697,25.261
1.496,28.812,3.68,23.982
1.294,34.303,2.769,25.451
1.363,31.003,3.108,24.83
1.824,30.392,2.879,24.751
1.45,36.47,2.668,25.458
1.138,32.366,3.132,24.327
1.676,34.543,2.751,25.302
1.523,31.422,2.777,25.489
1.257,33.372,2.768,25.178
1.182,29.583,3.602,24.202
0.77,29.525,4.049,23.417
1.131,27.76,3.946,22.77
1.747,28.794,3.382,24.185
1.494,32.199,3.104,24.667
1.403,30.809,3.475,24.204
1.64,31.046,2.76,25.002
1.212,30.773,3.59,23.847
0.826,26.396,4.047,22.686
1.245,25.319,3.825,23.222
1.032,25.835,3.838,23.024
0.94,29.553,3.294,24.449
1.106,27.676,3.623,23.584
1.047,33.737,2.884,24.342
1.458,35.005,2.775,25.266
1.235,34.562,2.978,25.532
0.49,29.635,3.891,22.861
0.018,36.247,1.012,24.745
0.072,35.056,1.197,25.096
1.439,31.896,2.881,24.802
1.379,33.165,2.837,25.649
1.705,34.24,2.742,24.983
1.344,29.375,2.993,25.24
0.851,34.372,2.705,24.671
1.412,35.676,2.533,25.755
1.066,29.817,3.341,23.822
1.4,33.091,2.907,25.405
1.915,28.959,3.549,23.482
0.906,26.555,3.573,23.695
1.209,27.163,3.744,23.256
1.088,30.856,2.739,24.466
0.39,26.759,4.063,22.695
0.875,29.453,3.034,24.63
1.738,32.137,2.261,24.768
1.795,29.97,3.207,24.344
0.94,26.495,3.912,23.146
1.378,32.357,2.579,24.406
1.438,28.218,3.518,24.428
1.521,34.199,3.169,25.428
1.71,32.053,3.419,24.314
0.082,35.113,1.74,24.393
1.405,32.302,2.414,25.655
1.273,33.081,3.091,25.656
1.383,31.752,3.161,24.591
1.2,31.581,2.738,24.35
1.576,33.015,2.895,24.611
1.718,35.108,2.892,24.299
1.424,32.308,2.542,25.467
1.724,33.325,3.253,24.75
1.167,32.564,2.665,24.731
1.967,32.814,3.114,25.13
1.305,29.891,3.008,24.197
1.292,29.246,3.542,24.307
1.349,34.261,3.283,25.33
1.38,32.916,2.82,24.539
1.819,30.763,3.482,24.827
1.165,33.328,2.472,25.078
1.323,34.053,2.647,25.32
1.756,33.394,3.025,24.6
1.351,34.443,2.696,25.369
0.96,31.568,3.045,24.678
1.025,33.935,2.885,24.371
1.342,34.8,2.457,24.659
1.234,33.515,2.41,24.945
1.111,32.153,2.798,24.63
0.815,33.327,2.708,23.963
1.614,34.294,2.651,25.099
1.313,33.849,2.988,24.934
1.247,32.104,3.062,24.862
1.5,31.947,3.212,24.727
1.09,33.26,2.937,24.35
1.33,32.246,2.833,24.215
1.493,33.013,2.833,24.762
1.036,33.22,2.847,24.984
1.398,32.599,3.105,24.337
1.749,33.067,2.726,23.225
1.248,32.355,2.821,24.201
1.407,32.176,2.614,24.764
1.308,30.754,3.426,23.917
1.568,35.311,2.403,25.248
2.114,32.039,2.884,24.91
1.854,34.051,2.598,25.376
1.027,29.218,3.312,23.872
1.137,33.799,2.748,25.118
1.288,32.629,3.063,24.472
1.189,32.342,3.221,23.977
1.507,34.014,2.887,24.788
1.2,33.788,2.77,23.669
0.897,33.046,2.78,25.064
1.289,33.798,2.672,25.015
1.155,31.625,3.355,24.026
1.103,34.229,3.141,24.844
2.412,34.678,2.784,24.952
0.604,31.918,2.749,24.294
1.434,32.692,2.987,24.452
1.203,31.175,2.69,25.135
1.914,32.402,2.8,25.648
1.418,32.431,3.49,24.309
1.59,34.293,2.528,24.779
1.189,33.9,2.697,24.746
0.749,30.417,2.841,23.791
1.014,30.932,2.859,24.41
1.2,32.501,3.268,24.825
1.758,33.597,3.018,24.353
1.226,33.485,2.906,25.499
1.214,32.926,2.418,24.705
1.554,33.348,3.176,24.63
1.626,33.198,2.725,25.116
1.705,33.574,2.698,24.424
0.896,32.463,2.848,24.528
1.493,32.708,2.807,25.255
1.497,33.202,2.988,24.739
1.531,32.934,3.013,25.551
1.32,32.472,2.951,23.992
2.217,29.966,2.897,24.924
1.986,32.785,3.261,23.842
1.855,31.978,3.241,23.873
1.22,33.68,2.799,25.43
1.223,28.927,3.365,24.648
0.977,30.028,2.793,23.989
2.038,32.079,3.406,23.841
1.053,32.236,2.277,24.762
1.442,27.976,3.154,24.078
1.444,30.766,3.5,24.256
1.247,28.802,3.9,23.176
1.235,33.49,3.809,23.644
1.658,31.328,2.685,22.687
0.905,33.062,2.416,25.154
1.348,31.994,2.729,24.963
1.488,33.066,2.869,24.849
1.033,32.177,2.568,24.053
1.112,29.71,2.674,24.226
0.971,34.994,2.258,24.562
1.567,29.904,3.1,24.814
1.425,33.679,2.739,25.464
0.981,33.605,2.623,25.155
1.266,33.849,2.843,25.0
1.58,33.535,2.489,24.831
1.434,33.789,2.809,23.679
1.881,34.475,2.99,24.193
2.007,31.631,3.196,21.541
0.75,32.338,3.042,23.327
1.708,32.458,2.857,23.667
1.235,30.494,2.815,23.802
1.2,30.664,3.295,24.743
1.52,32.025,2.952,24.34
1.237,32.295,3.084,24.366
1.363,33.866,3.028,23.113
0.85,30.645,3.039,23.536
1.929,30.337,3.081,23.667
1.469,31.48,2.87,23.794
1.19,30.957,2.486,24.874
1.2,33.411,2.419,25.129
1.126,33.061,3.092,24.723
1.166,31.204,2.839,24.417
1.093,33.038,2.725,24.619
1.368,33.054,3.319,24.23
1.26,31.789,2.873,24.667
1.285,33.368,3.04,24.12
1.002,32.622,2.953,24.885
1.718,22.576,3.451,24.059
1.517,32.59,2.865,24.884
0.983,32.159,2.978,24.626
1.255,31.794,2.921,23.983
1.178,33.159,2.719,24.073
1.249,34.176,2.495,25.426
1.014,32.215,2.948,24.205
1.399,33.786,2.634,25.164
1.032,34.706,3.138,24.64
1.128,27.75,3.302,23.925
0.095,33.724,1.436,25.514
1.61,32.936,2.951,24.846
0.035,34.823,0.993,24.263
1.256,32.262,3.027,24.523
2.032,34.233,2.343,25.212
1.326,32.685,3.231,23.862
0.886,33.574,2.728,25.09
1.625,33.013,3.432,23.618
1.237,32.551,2.822,24.683
0.923,30.953,3.484,24.316
1.411,34.01,2.455,26.006
1.176,32.363,2.742,25.198
1.517,32.832,2.888,25.009
1.512,32.439,2.56,25.272
1.207,35.121,2.886,25.588
1.002,34.163,3.075,24.385
1.427,35.53,2.458,24.665
1.206,34.554,2.668,24.455
1.111,29.903,2.737,24.355
1.359,30.789,3.429,24.079
1.319,34.415,3.069,23.797
1.189,33.558,2.652,24.21
1.663,32.683,2.954,24.381
1.006,31.538,2.72,24.778
1.587,34.198,2.604,24.955
1.592,30.189,2.911,24.632
1.294,32.204,2.837,24.971
1.341,33.476,2.711,25.176
1.285,32.631,2.739,25.207
1.306,32.601,3.036,23.593
0.973,31.341,2.817,23.268
1.055,28.866,2.74,22.888
1.495,31.587,3.517,23.157
1.143,32.563,3.154,24.056
0.927,30.025,2.769,23.035
2.781,33.341,3.234,23.593
1.119,32.309,2.928,24.914
1.363,30.049,3.338,23.777
1.47,33.374,2.835,24.397
0.841,32.496,3.383,24.531
1.483,32.407,3.365,23.841
1.004,34.28,2.885,24.85
1.949,29.237,3.181,24.991
1.313,32.884,3.13,23.933
1.562,35.661,3.103,24.743
1.288,33.613,2.858,25.227
0.646,32.64,3.008,23.707
1.931,32.3,2.915,23.919
1.907,33.676,2.617,25.293
1.266,31.359,3.193,24.43
1.862,34.429,3.038,25.165
1.182,32.929,2.906,24.789
1.004,33.437,2.804,24.656
1.276,33.078,2.901,24.457
0.601,30.009,2.647,23.087
1.218,33.845,3.07,24.045
0.84,34.159,2.708,25.8
1.731,34.49,2.872,24.594
0.88,33.94,3.075,24.305
2.559,31.381,3.282,22.609
2.212,31.291,3.296,22.967
2.023,33.27,3.218,23.511
1.724,32.695,3.463,25.067
1.538,35.56,2.48,25.475
1.254,32.352,2.877,25.022
1.366,34.464,2.758,25.683
1.592,33.959,2.32,25.078
1.145,31.116,2.836,23.985
1.627,29.788,2.776,24.897
1.788,32.715,3.136,24.941
1.561,29.442,3.341,23.857
1.118,34.468,2.702,25.665
1.294,33.3,2.513,24.095
1.326,32.804,2.899,24.776
0.936,29.222,2.989,23.887
1.45,30.8,2.803,24.768
1.22,34.165,3.119,25.235
1.191,32.41,3.464,24.228
1.398,32.346,3.42,23.169
1.808,34.622,2.939,24.881
1.032,29.594,3.481,23.572
1.079,33.903,2.802,22.903
0.978,31.669,3.17,24.099
0.837,30.558,3.158,23.315
1.075,32.272,2.722,23.931
1.97,33.588,2.749,23.411
1.658,34.886,2.63,25.712
1.279,33.964,2.522,25.001
2.094,33.678,3.224,23.044
1.717,33.726,2.85,25.21
1.13,30.951,2.283,24.476
1.442,34.542,3.048,24.006
1.385,31.809,3.056,24.099
1.297,31.073,2.527,23.34
1.782,33.895,3.284,23.197
1.104,33.461,3.019,24.168
1.086,32.763,2.596,23.39
1.52,32.637,2.708,22.97
1.232,31.196,2.748,24.092
1.156,31.886,3.397,23.863
1.501,33.427,3.006,24.234
1.327,32.63,3.215,23.575
1.354,33.028,2.533,24.848
1.184,31.065,3.072,23.147
1.12,33.979,2.804,24.473
1.478,33.59,2.848,24.462
1.322,33.742,3.2,23.648
1.472,33.049,2.935,25.035
1.039,30.542,3.019,23.558
1.523,33.233,3.43,24.108
1.491,28.845,3.198,23.82
0.889,34.999,2.39,24.464
1.483,31.032,2.97,24.449
1.591,31.857,3.415,24.767
1.879,33.585,3.005,23.823
1.358,31.014,3.432,23.201
1.34,33.849,3.352,23.714
1.056,33.58,3.036,24.085
0.857,32.448,3.265,24.333
1.863,31.954,2.592,25.536
1.409,32.247,3.361,23.907
1.899,34.608,3.348,23.838
1.58,30.506,3.155,23.515
1.284,30.375,2.853,24.019
1.283,33.867,3.007,24.477
0.973,32.274,3.016,24.353
1.238,33.282,2.622,24.644
1.871,34.666,2.862,25.06
1.099,34.184,2.842,25.1
1.639,34.87,2.999,24.983
0.734,31.443,2.895,24.326
1.481,33.03,2.646,24.509
0.867,31.399,2.886,24.852
1.229,34.375,2.737,25.026
1.428,34.904,2.396,25.011
1.596,30.463,3.322,24.04
1.48,35.014,2.658,25.693
1.684,31.632,3.116,24.613
1.148,32.349,2.822,23.926
1.458,33.966,2.954,24.744
1.252,31.993,3.21,23.688
1.099,30.427,3.457,23.785
1.674,35.391,2.692,25.085
1.437,31.045,3.59,24.294
0.839,30.191,3.426,23.755
1.295,33.717,2.619,25.056
1.255,33.064,2.924,25.299
1.281,30.998,3.266,24.106
0.963,30.611,3.493,23.111
1.215,32.161,3.253,23.822
1.763,34.225,2.331,24.832
0.595,31.575,2.833,24.445
1.769,35.043,2.412,25.644
1.317,33.594,2.724,24.932
1.387,33.112,2.847,25.166
1.5,33.911,2.786,25.015
1.351,33.317,2.604,24.845
1.401,29.903,3.579,23.464
0.74,32.154,2.577,24.265
1.221,33.28,2.914,25.345
1.674,34.389,2.752,24.96
1.618,33.409,2.849,24.952
1.101,34.38,3.087,24.766
2.699,33.354,3.296,22.303
0.873,32.162,3.293,24.446
1.533,33.33,3.033,23.673
1.271,29.828,2.878,23.854
1.098,33.006,2.939,24.229
1.542,34.137,2.861,23.729
2.188,34.944,2.853,24.058
1.239,33.037,2.812,24.941
1.316,32.898,2.916,25.026
1.211,31.709,2.7,23.3
1.347,34.412,2.484,24.745
1.208,33.697,3.322,23.942
1.237,28.997,2.88,24.121
1.024,32.412,2.955,24.119
0.942,34.964,2.781,24.618
1.661,35.701,3.315,24.409
0.879,30.73,2.652,23.288
1.032,31.574,2.832,23.744
1.476,33.232,3.405,24.493
2.169,33.534,2.966,22.938
0.596,30.827,3.305,23.395
2.06,31.818,3.007,21.739
1.399,32.844,2.662,24.696
1.374,34.967,2.512,24.996
0.979,29.406,3.528,23.778
1.455,30.84,3.413,24.1
1.489,32.638,2.622,25.041
1.577,29.726,3.059,23.393
1.438,34.919,2.48,25.418
1.459,33.995,2.425,25.217
1.514,31.628,2.652,24.05
1.537,31.848,2.94,24.048
1.322,33.477,2.46,24.739
1.366,33.062,2.827,24.863
1.309,31.705,3.015,24.462
1.437,28.449,3.288,23.223
1.731,33.274,2.634,25.009
1.149,31.027,2.734,23.647
1.473,29.783,3.292,24.08
1.328,30.884,3.285,23.613
1.139,32.043,3.234,24.056
1.433,33.693,2.659,24.83
1.335,34.953,2.627,25.5
1.808,35.359,2.943,25.582
1.159,31.666,3.168,24.349
1.362,32.573,3.422,24.4
1.35,35.387,2.9,25.428
1.513,30.553,3.054,24.462
2.022,36.551,2.575,25.359
1.106,32.855,3.63,23.46
0.935,30.53,2.826,24.142
1.274,33.518,2.494,25.119
0.965,33.156,2.627,25.079
0.99,32.948,2.609,23.713
1.014,34.938,2.735,25.148
0.715,31.802,3.205,23.69
1.58,34.209,2.828,25.486
1.418,31.24,2.832,24.61
1.33,31.816,3.339,24.296
0.844,32.285,2.759,24.216
0.812,28.835,3.423,22.876
1.011,33.944,2.626,24.416
1.224,29.929,2.937,23.92
1.283,33.177,2.485,24.505
1.407,33.757,2.794,24.922
1.539,33.631,2.894,24.549
2.071,28.368,3.15,24.066
1.57,32.888,2.84,24.679
1.297,33.373,3.044,24.62
1.616,30.371,3.0,25.065
1.145,32.256,2.603,24.906
1.185,27.041,3.424,23.408
1.302,27.084,2.899,23.96
0.773,28.74,3.647,22.802
0.929,29.765,2.918,23.529
1.323,32.291,3.721,22.167
1.607,34.166,2.989,23.68
1.521,35.321,2.595,25.546
1.663,33.896,2.415,25.112
0.957,30.673,3.299,24.613
1.787,33.083,2.902,24.725
1.401,34.306,3.005,24.838
0.957,30.696,2.962,23.579
1.579,34.357,2.579,25.693
0.981,29.151,3.269,23.755
0.811,30.26,3.722,23.369
1.565,29.963,2.869,24.282
1.03,33.332,2.768,24.31
1.566,33.225,2.766,24.497
1.192,33.96,2.591,24.166
1.383,31.02,3.09,24.056
1.448,29.816,3.803,23.44
1.329,30.734,2.583,24.144
1.034,32.174,2.981,24.403
1.008,31.327,2.893,24.37
1.537,30.717,3.232,23.92
1.496,31.401,2.824,24.211
1.493,32.659,2.83,24.671
0.77,28.863,2.941,23.671
1.003,29.817,3.307,23.159
1.573,30.461,3.14,24.532
1.53,33.741,2.407,24.668
1.337,32.156,2.842,24.353
1.267,28.67,3.434,24.269
1.062,33.733,3.426,24.749
0.958,32.188,3.283,24.269
1.598,32.017,3.377,23.524
1.232,28.404,3.625,23.113
1.104,32.197,3.112,25.07
1.349,33.795,2.932,25.099
1.277,31.619,3.392,23.181
1.352,30.375,2.933,24.467
1.151,32.967,3.151,24.265
1.038,30.266,3.664,23.432
1.414,34.372,3.087,24.693
1.381,27.771,3.342,24.579
1.498,32.37,2.79,25.341
1.223,33.342,2.207,24.36
1.426,32.532,2.761,24.999
1.253,32.971,2.796,24.978
1.381,32.921,3.081,24.681
1.346,31.376,3.083,23.966
1.797,27.941,3.336,24.2
1.756,31.166,3.083,24.263
1.223,28.325,2.875,24.488
1.388,28.955,3.549,23.832
1.319,31.766,2.731,24.328
1.064,34.644,2.276,25.015
1.095,31.713,3.261,24.08
1.205,31.57,2.999,25.178
1.291,28.942,3.389,24.079
1.15,29.854,3.391,23.794
1.539,32.878,3.13,24.507
1.488,32.711,3.054,24.95
1.027,31.343,3.002,24.429
1.721,34.013,2.883,25.282
1.368,29.152,3.178,24.066
1.203,33.125,2.722,25.255
1.633,35.194,3.112,24.6
1.514,33.807,2.551,24.745
1.345,32.794,3.206,24.287
1.346,31.043,3.309,23.942
0.831,28.72,3.38,24.38
1.554,33.139,3.451,24.746
1.732,31.006,3.786,23.249
1.802,33.824,2.472,25.804
1.521,29.489,3.498,24.036
1.867,30.597,3.047,24.447
1.571,30.508,3.682,24.222
1.137,27.072,3.64,22.698
1.753,35.348,2.472,25.45
1.941,31.164,2.813,24.391
1.257,29.794,3.563,22.591
1.446,32.853,3.007,24.709
0.67,31.971,3.102,24.493
1.489,35.857,2.642,25.21
1.723,31.875,3.067,24.69
1.134,31.907,2.472,24.911
1.127,32.342,3.053,24.381
1.126,33.281,2.832,24.964
1.424,31.754,2.895,24.823
1.377,33.82,2.684,24.794
1.306,31.453,3.613,24.463
0.708,31.993,3.361,23.754
1.238,35.035,2.658,25.011
1.373,30.799,3.444,24.272
1.212,29.238,3.08,23.925
1.799,31.308,2.952,24.854
0.976,28.778,3.779,22.7
1.672,26.765,3.606,23.409
1.365,26.954,3.617,22.719
1.603,33.397,2.615,24.915
1.366,32.368,2.989,24.655
2.178,30.295,3.65,23.993
0.726,29.552,3.362,22.883
1.221,31.867,2.629,24.535
1.407,29.115,2.9,23.949
1.318,31.618,3.028,24.526
1.115,33.927,2.673,25.064
1.185,30.24,3.468,23.521
1.349,31.171,3.307,24.17
1.267,34.263,2.957,25.198
1.245,31.767,3.156,24.926
1.373,34.643,3.13,24.362
1.783,32.435,3.085,24.706
1.53,31.738,3.032,24.731
1.235,34.558,2.443,25.495
1.673,33.251,2.84,25.066
1.597,33.159,2.617,24.829
1.215,29.656,3.523,23.939
1.529,30.351,3.04,24.906
1.52,31.578,2.771,24.563
1.972,33.703,2.776,24.953
1.389,30.179,2.837,25.419
1.181,32.361,2.874,24.883
1.155,34.388,2.964,24.845
1.586,34.129,2.496,24.7
1.79,32.323,2.834,25.02
1.305,33.758,2.681,24.474
1.569,32.986,2.785,25.14
1.02,32.548,3.467,24.703
0.835,33.513,2.695,24.776
1.156,34.21,3.192,24.319
1.432,32.682,2.94,24.447
1.3,33.289,3.198,24.789
1.156,33.87,2.971,24.612
1.433,30.009,3.139,24.726
1.068,32.108,3.089,24.857
0.874,31.461,3.458,23.845
1.356,27.296,3.153,23.686
0.925,29.438,2.741,24.185
1.291,30.692,3.252,24.434
0.904,32.513,2.838,24.399
1.496,32.752,3.108,24.292
1.502,33.701,2.849,24.804
1.701,30.223,3.549,24.328
0.978,28.431,3.632,23.589
1.654,30.004,2.988,24.776
1.281,31.043,2.918,24.635
1.595,31.258,3.311,23.798
1.191,32.632,3.053,24.267
1.211,32.799,3.108,24.64
1.337,33.795,2.648,24.607
0.826,32.489,3.075,24.359
1.597,29.833,3.473,24.335
1.359,30.998,3.16,24.585
1.118,28.214,3.33,24.39
1.276,32.385,2.257,24.742
1.325,33.512,2.321,24.942
1.129,29.382,3.15,23.417
1.456,32.641,3.166,23.931
1.347,33.063,3.206,25.225
2.035,33.669,2.761,24.437
1.133,32.786,2.882,23.727
1.037,32.884,3.279,24.227
1.491,29.45,3.258,24.031
1.34,32.199,3.262,24.18
0.852,33.608,2.744,24.494
1.474,35.394,2.52,24.943
1.633,32.139,3.191,24.71
1.705,33.171,2.442,25.306
1.528,30.424,3.615,23.692
1.384,32.625,3.676,23.81
1.29,33.212,2.718,25.117
1.085,33.565,2.786,25.074
0.84,29.625,2.817,23.789
1.156,32.516,2.955,24.378
1.178,31.97,2.809,24.277
1.31,34.19,3.003,23.87
0.784,33.329,3.175,23.967
1.355,31.831,3.045,24.078
1.535,35.717,2.861,24.527
1.621,34.538,3.496,24.835
1.507,32.04,3.488,24.966
1.472,32.762,2.824,25.054
1.573,33.808,2.801,24.385
1.886,30.863,3.34,24.302
0.434,27.121,3.696,23.764
1.118,30.134,2.986,24.332
1.465,32.371,3.12,24.754
0.806,33.37,2.607,24.986
0.886,31.031,2.878,22.881
0.53,29.89,3.369,23.088
1.596,33.72,2.97,24.897
1.281,32.303,2.393,24.563
1.722,29.339,3.301,23.982
1.425,31.877,2.667,24.129
1.111,31.014,2.966,23.981
1.211,33.78,2.43,25.031
1.536,31.424,3.643,23.952
1.745,29.611,3.063,23.811
1.229,30.075,2.809,23.574
1.68,32.152,2.58,25.413
1.394,33.061,2.564,24.95
1.318,33.536,2.823,25.008
1.586,33.504,2.729,25.002
1.62,31.541,3.362,24.902
1.476,29.242,3.456,24.043
1.16,28.981,3.19,23.641
1.219,32.633,2.469,24.692
1.637,33.116,2.78,25.094
1.785,30.359,3.192,23.188
1.404,30.258,3.384,23.708
1.315,29.345,3.322,24.347
1.374,29.272,3.129,23.369
1.318,33.19,2.509,25.521
1.46,29.599,3.378,23.858
1.271,32.864,2.843,24.827
1.404,32.338,3.135,24.212
1.517,31.776,3.045,24.375
1.18,29.651,3.658,23.043
1.548,33.544,2.87,25.086
0.526,26.588,3.983,22.957
1.672,31.439,3.125,24.802
0.39,26.612,4.127,22.091
0.993,32.581,3.081,23.682
0.863,31.964,2.583,24.489
0.969,32.452,3.12,24.568
0.819,31.315,3.42,23.104
1.573,30.482,3.192,24.645
1.303,32.082,3.118,23.818
1.189,24.487,3.774,22.574
1.243,22.435,3.591,23.141
0.278,29.853,3.709,23.061
1.105,32.623,2.772,24.469
1.081,32.529,2.981,23.467
1.533,32.979,2.849,24.627
1.066,31.674,3.047,24.149
1.11,30.438,2.969,23.548
1.194,31.399,3.608,23.236
1.154,33.079,2.813,25.083
1.006,29.698,3.635,23.26
1.078,30.408,3.393,24.155
1.586,29.189,3.271,24.325
1.312,33.93,3.404,23.725
1.018,32.627,2.861,24.899
1.693,32.436,2.562,24.543
1.182,32.545,3.097,24.206
1.149,27.489,3.589,23.223
0.947,29.808,3.301,22.178
0.67,28.261,4.117,23.323
0.794,29.932,3.439,24.033
1.434,34.754,2.518,25.396
1.02,31.595,3.478,23.006
1.002,33.035,2.812,24.873
1.566,33.359,2.801,25.019
0.688,32.407,3.079,23.76
1.198,32.965,3.039,23.733
1.339,32.074,3.276,23.595
0.935,28.806,3.226,24.118
1.154,33.854,2.973,24.83
1.588,34.571,2.927,25.56
1.32,32.992,3.137,24.707
1.829,33.069,2.759,24.167
1.127,31.934,2.71,24.723
1.395,32.659,2.823,24.465
0.931,31.942,2.8,24.638
1.46,32.259,2.931,24.664
1.178,35.048,2.845,24.384
1.575,32.631,2.679,24.614
1.419,25.082,3.984,22.435
1.599,28.443,3.428,23.38
1.831,31.325,3.095,24.469
1.201,29.963,3.569,23.613
1.197,32.092,3.387,25.173
0.789,33.307,3.113,24.673
2.158,29.363,3.405,23.841
1.936,34.876,2.914,24.725
1.357,31.723,3.244,23.878
0.893,29.098,3.697,23.508
1.05,31.898,3.261,24.368
1.23,33.495,2.768,25.188
1.137,31.827,3.337,23.849
1.137,33.083,3.02,24.815
1.286,28.107,3.781,23.301
0.928,27.309,4.072,21.962
1.204,29.39,2.962,24.161
1.272,32.967,3.026,24.812
1.669,28.021,3.417,23.31
1.544,30.705,3.377,23.638
2.233,32.418,3.396,24.762
0.884,30.549,3.422,24.013
1.239,33.101,2.758,24.638
1.457,31.82,2.946,24.907
1.82,30.64,3.373,24.196
1.366,31.079,3.254,24.382
0.865,27.469,3.48,23.639
0.652,29.111,3.715,24.103
2.029,35.067,2.459,25.728
1.474,32.701,2.783,25.204
1.441,32.357,3.089,25.009
0.888,24.468,4.01,22.73
0.912,30.113,3.086,24.497
1.099,33.88,2.436,24.796
1.756,34.761,2.568,25.467
1.07,33.446,2.908,25.349
0.541,33.625,2.776,25.457
1.127,27.312,3.296,24.201
1.068,32.32,3.151,25.145
1.325,33.87,3.534,23.77
1.381,33.918,2.98,24.13
1.092,29.255,3.225,23.902
1.115,24.503,3.144,23.609
1.279,34.435,2.898,24.928
1.51,32.506,3.086,25.325
1.043,32.908,3.025,25.276
1.117,34.302,2.988,24.728
1.337,34.828,2.846,25.196
1.225,34.466,2.839,24.701
0.773,34.308,3.177,23.756
0.802,27.372,3.334,23.654
1.001,33.765,2.926,24.787
0.827,34.267,2.823,24.895
1.291,34.448,2.977,24.33
1.701,34.287,2.982,24.693
1.28,33.275,3.339,24.854
1.085,34.437,2.779,25.553
1.133,33.733,2.735,24.681
1.339,33.888,3.175,25.315
0.986,32.766,3.234,24.058
0.674,31.3,3.54,23.735
1.207,30.725,2.979,24.483
0.519,32.574,2.949,24.497
0.956,33.692,2.545,25.548
1.151,32.81,3.384,25.262
1.592,30.141,2.931,24.823
1.188,33.21,2.678,25.454
1.346,31.754,3.073,25.083
0.745,28.708,3.59,23.755
1.45,29.681,3.247,24.382
1.275,32.918,2.872,25.284
1.327,30.085,3.029,24.703
1.388,29.865,3.083,24.234
1.322,31.392,3.0,24.447
1.066,33.575,2.75,24.725
1.538,34.769,3.003,25.112
1.222,31.78,2.979,24.711
0.853,33.899,2.781,24.405
1.038,33.247,3.066,25.393
1.112,28.005,3.423,23.402
1.401,31.056,3.273,24.384
1.216,30.145,3.41,24.313
1.344,31.819,3.274,24.466
0.99,33.622,3.06,24.594
1.353,33.714,2.673,25.118
0.958,32.993,2.932,24.293
1.953,33.691,3.701,23.839
1.677,30.637,3.51,24.626
1.321,32.124,2.991,24.578
1.29,31.0,3.629,24.401
1.295,34.863,3.266,24.751
1.313,29.105,3.162,23.463
0.522,30.284,2.869,24.26
1.327,31.797,2.741,23.996
1.979,35.583,3.255,25.639
1.877,33.871,2.863,23.919
1.189,32.301,3.627,23.886
1.393,34.193,2.63,24.986
1.131,31.636,3.179,24.552
1.062,30.227,3.496,23.968
2.055,29.821,3.345,24.826
2.038,30.649,3.336,24.703
1.365,34.093,2.611,25.247
1.474,33.053,3.147,24.392
0.822,32.421,3.739,24.33
1.97,30.11,3.462,24.379
1.015,29.114,4.236,23.066
1.239,33.057,2.754,24.44
0.997,34.788,2.955,25.097
1.695,34.099,2.837,24.406
1.154,32.029,3.447,24.436
1.6,31.25,3.341,23.998
1.053,32.409,3.059,24.413
1.327,33.989,3.186,24.798
1.339,33.348,2.704,24.879
1.422,31.511,2.933,24.343
0.784,28.302,3.539,22.603
1.478,32.514,3.091,24.794
1.298,34.465,3.038,25.046
1.172,29.096,3.246,24.002
